eventnumber,condition,conditionlabel,istarget,presentationnumber,sequencenumber,stimC,stimL,stimR,streamnumber,stimnameL,stimnameR,stimnameC,response,rt,correct,time_stimon,time_stimoff,stimdur
3585,2,left-right,0,129,1,-1,-1,23,18,,stim024_inanimate_tools_4.png,,0.0,0.0,0.0,847.2372917348985,847.3372877608053,0.09999602590687573
3586,2,left-right,0,130,1,-1,-1,13,18,,stim014_inanimate_boats_2.png,,0.0,0.0,0.0,847.4372984152869,847.5372688411735,0.09997042588656768
3587,2,left-right,0,131,1,-1,19,-1,18,stim020_inanimate_tree_4.png,,,0.0,0.0,0.0,847.6372992442339,847.7372869806131,0.09998773637926206
3588,2,left-right,0,132,1,-1,-1,5,18,,stim006_animate_bird_2.png,,0.0,0.0,0.0,847.8373078751029,847.9373070705333,0.09999919543042779
3589,2,left-right,0,133,1,-1,25,-1,18,fish_2_lower_it,,,0.0,0.0,0.0,848.0373099230928,848.1373137509217,0.10000382782891393
3590,2,left-right,0,134,1,-1,-1,34,18,,face_5_upper,,0.0,0.0,0.0,848.2373214796535,848.3373058027355,0.0999843230820261
3591,2,left-right,0,135,1,-1,43,-1,18,tree_8_upper_it,,,0.0,0.0,0.0,848.4373142629047,848.5373534430983,0.10003918019356206
3592,2,left-right,0,136,1,-1,3,-1,18,stim004_animate_fish_4.png,,,0.0,0.0,0.0,848.6373306956375,848.7373333044234,0.10000260878587142
3593,2,left-right,0,137,1,-1,-1,46,18,,tool_8_upper,,0.0,0.0,0.0,848.837319334154,848.9373346209759,0.100015286821872
3594,2,left-right,0,138,1,-1,32,-1,18,face_3_lower,,,0.0,0.0,0.0,849.0373401554534,849.1373374004033,0.09999724494991824
3595,2,left-right,0,139,1,-1,-1,9,18,,stim010_animate_face_2.png,,0.0,0.0,0.0,849.2373470796738,849.3373472503154,0.10000017064157873
3596,2,left-right,0,140,1,-1,0,-1,18,stim001_animate_fish_1.png,,,0.0,0.0,0.0,849.4373510781443,849.5373527116608,0.10000163351651281
3597,2,left-right,0,141,1,-1,-1,12,18,,stim013_inanimate_boats_1.png,,0.0,0.0,0.0,849.6373375223484,849.73736597487,0.10002845252165571
3598,2,left-right,0,142,1,-1,-1,0,18,,stim001_animate_fish_1.png,,0.0,0.0,0.0,849.8373637074837,849.9373794819112,0.10001577442744747
3599,2,left-right,0,143,1,-1,13,-1,18,stim014_inanimate_boats_2.png,,,0.0,0.0,0.0,850.0373250392731,850.1373617813806,0.10003674210747704
3600,2,left-right,0,144,1,-1,35,-1,18,face_6_upper_it,,,0.0,0.0,0.0,850.2373787749093,850.3373913798132,0.10001260490389541
3601,2,left-right,0,145,1,-1,-1,29,18,,bird_3_lower_it,,0.0,0.0,0.0,850.4373822857742,850.5373861135449,0.10000382777070627
3602,2,left-right,0,146,1,-1,41,-1,18,tree_6_lower_it,,,0.0,0.0,0.0,850.6373733623186,850.7373820663197,0.10000870400108397
3603,2,left-right,0,147,1,-1,-1,33,18,,face_4_lower_it,,0.0,0.0,0.0,850.837392964575,850.9373914286261,0.09999846405116841
3604,2,left-right,0,148,1,-1,-1,40,18,,tree_5_lower,,0.0,0.0,0.0,851.0373933059163,851.1373915261356,0.09999822021927685
3605,2,left-right,0,149,1,-1,35,-1,18,face_6_upper_it,,,0.0,0.0,0.0,851.2374021806172,851.3374052770087,0.10000309639144689
3606,2,left-right,0,150,1,-1,30,-1,18,bird_4_upper,,,0.0,0.0,0.0,851.4374022781267,851.5374043992488,0.10000212112208828
3607,2,left-right,0,151,1,-1,-1,33,18,,face_4_lower_it,,0.0,0.0,0.0,851.6374089585152,851.7374066910706,0.09999773255549371
3608,2,left-right,0,152,1,-1,-1,16,18,,stim017_inanimate_tree_1.png,,0.0,0.0,0.0,851.8374205150758,851.9374128838535,0.0999923687777482
3609,2,left-right,0,153,1,-1,41,-1,18,tree_6_lower_it,,,0.0,0.0,0.0,852.0374206125853,852.1374298041919,0.10000919160665944
3610,2,left-right,0,154,1,-1,-1,2,18,,stim003_animate_fish_3.png,,0.0,0.0,0.0,852.2374163215281,852.3376663969248,0.10025007539661601
3611,2,left-right,0,155,1,-1,26,-1,18,fish_3_upper,,,0.0,0.0,0.0,852.4374354362371,852.537430243101,0.09999480686383322
3612,2,left-right,0,156,1,-1,44,-1,18,tool_6_lower,,,0.0,0.0,0.0,852.6374469927978,852.7374320472591,0.09998505446128547
3613,2,left-right,0,157,1,-1,-1,42,18,,tree_7_upper,,0.0,0.0,0.0,852.8374451398267,852.9374440914253,0.09999895159853622
3614,2,left-right,0,158,1,-1,-1,5,18,,stim006_animate_bird_2.png,,0.0,0.0,0.0,853.0374432868557,853.1374536975636,0.10001041070790961
3615,2,left-right,0,159,1,-1,34,-1,18,face_5_upper,,,0.0,0.0,0.0,853.2374533805996,853.3374562331592,0.10000285255955532
3616,2,left-right,0,160,1,-1,37,-1,18,boat_5_lower_it,,,0.0,0.0,0.0,853.4374573790701,853.5374419459258,0.09998456685571
3617,2,left-right,0,161,1,-1,-1,1,18,,stim002_animate_fish_2.png,,0.0,0.0,0.0,853.6374513813644,853.7374634986627,0.10001211729831994
3618,2,left-right,0,162,1,-1,-1,10,18,,stim011_animate_face_3.png,,0.0,0.0,0.0,853.8374729341012,853.9374606704805,0.09998773637926206
3619,2,left-right,0,163,1,-1,4,-1,18,stim005_animate_bird_1.png,,,0.0,0.0,0.0,854.0374747383175,854.1374805165688,0.10000577825121582
3620,2,left-right,0,164,1,-1,-1,45,18,,tool_7_lower_it,,0.0,0.0,0.0,854.2374816624797,854.3374803703045,0.09999870782485232
3621,2,left-right,0,165,1,-1,17,-1,18,stim018_inanimate_tree_2.png,,,0.0,0.0,0.0,854.4374759086058,854.5374887573416,0.10001284873578697
3622,2,left-right,0,166,1,-1,24,-1,18,fish_1_lower,,,0.0,0.0,0.0,854.6374899032526,854.7374910491635,0.10000114591093734
3623,2,left-right,0,167,1,-1,-1,38,18,,boat_6_upper,,0.0,0.0,0.0,854.837521208392,854.9374801752856,0.09995896689360961
3624,2,left-right,0,168,1,-1,1,-1,18,stim002_animate_fish_2.png,,,0.0,0.0,0.0,855.0374913173728,855.1374980708933,0.10000675352057442
3625,2,left-right,0,169,1,-1,-1,47,18,,tool_9_upper_it,,0.0,0.0,0.0,855.2374950720114,855.3375067017041,0.10001162969274446
3626,2,left-right,0,170,1,-1,-1,17,18,,stim018_inanimate_tree_2.png,,0.0,0.0,0.0,855.4375032152748,855.5375136259245,0.10001041064970195
3627,2,left-right,0,171,1,-1,30,-1,18,bird_4_upper,,,0.0,0.0,0.0,855.6375176975271,855.7375156739145,0.09999797638738528
3628,2,left-right,0,172,1,-1,-1,14,18,,stim015_inanimate_boats_3.png,,0.0,0.0,0.0,855.8375214522239,855.9375406400068,0.1000191877828911
3629,2,left-right,L,173,1,-1,9,-1,18,stim010_animate_face_2.png,,,0.0,0.0,0.0,856.037529839261,856.1375241585192,0.09999431925825775
3630,2,left-right,0,174,1,-1,23,-1,18,stim024_inanimate_tools_4.png,,,0.0,0.0,0.0,856.2375267672469,856.3375396160409,0.10001284879399464
3631,2,left-right,0,175,1,-1,-1,31,18,,bird_5_upper_it,,0.0,0.0,0.0,856.437537836202,856.5375221592258,0.09998432302381843
3632,2,left-right,0,176,1,-1,-1,20,18,,stim021_inanimate_tools_1.png,,1.0,0.5050028488622047,1.0,856.6375440289848,856.7375339596183,0.09998993063345551
3633,2,left-right,0,177,1,-1,11,-1,18,stim012_animate_face_4.png,,,0.0,0.0,0.0,856.8375514407526,856.93754941714,0.09999797638738528
3634,2,left-right,0,178,1,-1,7,-1,18,stim008_animate_bird_4.png,,,0.0,0.0,0.0,857.0375432487926,857.1375458575203,0.10000260872766376
3635,2,left-right,0,179,1,-1,-1,40,18,,tree_5_lower,,0.0,0.0,0.0,857.2375630948809,857.3375608274364,0.09999773255549371
3636,2,left-right,0,180,1,-1,3,-1,18,stim004_animate_fish_4.png,,,0.0,0.0,0.0,857.4375617295154,857.5375662887818,0.10000455926638097
3637,2,left-right,0,181,1,-1,-1,46,18,,tool_8_upper,,0.0,0.0,0.0,857.6375542689348,857.7375697996467,0.10001553071197122
3638,2,left-right,0,182,1,-1,-1,6,18,,stim007_animate_bird_3.png,,0.0,0.0,0.0,857.8375785036478,857.937580380938,0.10000187729019672
3639,2,left-right,0,183,1,-1,8,-1,18,stim009_animate_face_1.png,,,0.0,0.0,0.0,858.0375773821143,858.1375646308879,0.09998724877368659
3640,2,left-right,0,184,1,-1,28,-1,18,bird_2_lower,,,0.0,0.0,0.0,858.237588694843,858.3375793569721,0.09999066212913021
3641,2,left-right,0,185,1,-1,-1,11,18,,stim012_animate_face_4.png,,0.0,0.0,0.0,858.4375917181023,858.5376079801936,0.1000162620912306
3642,2,left-right,0,186,1,-1,26,-1,18,fish_3_upper,,,0.0,0.0,0.0,858.6375862080022,858.737583696784,0.0999974887818098
3643,2,left-right,0,187,1,-1,-1,22,18,,stim023_inanimate_tools_3.png,,0.0,0.0,0.0,858.8376028845669,858.9376113447943,0.10000846022740006
3644,2,left-right,0,188,1,-1,19,-1,18,stim020_inanimate_tree_4.png,,,0.0,0.0,0.0,859.0376076144748,859.137614855601,0.10000724112614989
3645,2,left-right,0,189,1,-1,-1,32,18,,face_3_lower,,0.0,0.0,0.0,859.2376008853316,859.3376034941175,0.10000260878587142
3646,2,left-right,0,190,1,-1,-1,43,18,,tree_8_upper_it,,0.0,0.0,0.0,859.4376199999824,859.5376174887642,0.0999974887818098
3647,2,left-right,0,191,1,-1,39,-1,18,boat_7_upper_it,,,0.0,0.0,0.0,859.6376074194559,859.7376231938833,0.10001577442744747
3648,1,center,0,0,8,34,-1,-1,19,,,face_5_upper,0.0,0.0,0.0,862.3376949226367,862.4376987504656,0.10000382782891393
3649,1,center,0,1,8,21,-1,-1,19,,,stim022_inanimate_tools_2.png,0.0,0.0,0.0,862.537698189728,862.6377112822956,0.10001309256767854
3650,1,center,0,2,8,46,-1,-1,19,,,tool_8_upper,0.0,0.0,0.0,862.7377034072415,862.8377104045358,0.10000699729425833
3651,1,center,0,3,8,1,-1,-1,19,,,stim002_animate_fish_2.png,0.0,0.0,0.0,862.9377154514077,863.0377139154007,0.09999846399296075
3652,1,center,0,4,8,39,-1,-1,19,,,boat_7_upper_it,0.0,0.0,0.0,863.1377165241865,863.23771693866,0.1000004144734703
3653,1,center,0,5,8,0,-1,-1,19,,,stim001_animate_fish_1.png,0.0,0.0,0.0,863.3377202788251,863.4377233752166,0.10000309639144689
3654,1,center,0,6,8,35,-1,-1,19,,,face_6_upper_it,0.0,0.0,0.0,863.5377296411316,863.6377273736871,0.09999773255549371
3655,1,center,0,7,8,13,-1,-1,19,,,stim014_inanimate_boats_2.png,0.0,0.0,0.0,863.7377099900623,863.8377301531145,0.1000201630522497
3656,1,center,0,8,8,30,-1,-1,19,,,bird_4_upper,0.0,0.0,0.0,863.9377334933379,864.037734151585,0.1000006582471542
3657,1,center,0,9,8,12,-1,-1,19,,,stim013_inanimate_boats_1.png,0.0,0.0,0.0,864.1377406613319,864.2377420510165,0.10000138968462124
3658,1,center,0,10,8,17,-1,-1,19,,,stim018_inanimate_tree_2.png,0.0,0.0,0.0,864.3377488045371,864.4377511694911,0.10000236495397985
3659,1,center,0,11,8,18,-1,-1,19,,,stim019_inanimate_tree_3.png,0.0,0.0,0.0,864.5377506087534,864.6377598003601,0.10000919160665944
3660,1,center,0,12,8,41,-1,-1,19,,,tree_6_lower_it,0.0,0.0,0.0,864.737755582435,864.837762092182,0.10000650974689052
3661,1,center,0,13,8,33,-1,-1,19,,,face_4_lower_it,0.0,0.0,0.0,864.9377671390539,865.037762677297,0.0999955382430926
3662,1,center,0,14,8,16,-1,-1,19,,,stim017_inanimate_tree_1.png,0.0,0.0,0.0,865.137767724169,865.2377735024784,0.10000577830942348
3663,1,center,0,15,8,14,-1,-1,19,,,stim015_inanimate_boats_3.png,0.0,0.0,0.0,865.3377744045574,865.4377779885544,0.10000358399702236
3664,1,center,0,16,8,11,-1,-1,19,,,stim012_animate_face_4.png,0.0,0.0,0.0,865.537776940153,865.6377785736695,0.10000163351651281
3665,1,center,0,17,8,6,-1,-1,19,,,stim007_animate_bird_3.png,0.0,0.0,0.0,865.7377884967718,865.8377869607648,0.09999846399296075
3666,1,center,0,18,8,38,-1,-1,19,,,boat_6_upper,0.0,0.0,0.0,865.9377705523511,866.0377877897117,0.1000172373605892
3667,1,center,0,19,8,28,-1,-1,19,,,bird_2_lower,0.0,0.0,0.0,866.1377928365255,866.2377937386627,0.10000090213725343
3668,1,center,0,20,8,44,-1,-1,19,,,tool_6_lower,0.0,0.0,0.0,866.337780255999,866.4378013942624,0.10002113826340064
3669,1,center,0,21,8,7,-1,-1,19,,,stim008_animate_bird_4.png,0.0,0.0,0.0,866.5378032716108,866.6378068556078,0.10000358399702236
3670,1,center,0,22,8,37,-1,-1,19,,,boat_5_lower_it,0.0,0.0,0.0,866.7378080015187,866.8378208502545,0.10001284873578697
3671,1,center,0,23,8,22,-1,-1,19,,,stim023_inanimate_tools_3.png,0.0,0.0,0.0,866.9378139504697,867.0378177782404,0.10000382777070627
3672,1,center,0,24,8,32,-1,-1,19,,,face_3_lower,0.0,0.0,0.0,867.1378201431944,867.2378178758081,0.09999773261370137
3673,1,center,0,25,8,27,-1,-1,19,,,fish_4_upper_it,0.0,0.0,0.0,867.3378295055008,867.4378067580983,0.09997725259745494
3674,1,center,0,26,8,10,-1,-1,19,,,stim011_animate_face_3.png,0.0,0.0,0.0,867.5378320410964,867.6378297737101,0.09999773261370137
3675,1,center,0,27,8,45,-1,-1,19,,,tool_7_lower_it,0.0,0.0,0.0,867.7378340891446,867.8378403550014,0.10000626585679129
3676,1,center,0,28,8,40,-1,-1,19,,,tree_5_lower,0.0,0.0,0.0,867.9378485713969,868.0378441096982,0.09999553830130026
3677,1,center,0,29,8,3,-1,-1,19,,,stim004_animate_fish_4.png,0.0,0.0,0.0,868.1378459870466,868.2378500586492,0.10000407160259783
3678,1,center,0,30,8,42,-1,-1,19,,,tree_7_upper,0.0,0.0,0.0,868.3378407207201,868.4378477180726,0.10000699735246599
3679,1,center,0,31,8,5,-1,-1,19,,,stim006_animate_bird_2.png,0.0,0.0,0.0,868.5378515459015,868.6378629317624,0.1000113858608529
3680,1,center,0,32,8,2,-1,-1,19,,,stim003_animate_fish_3.png,0.0,0.0,0.0,868.7378677348024,868.8378403550014,0.0999726201989688
3681,1,center,0,33,8,29,-1,-1,19,,,bird_3_lower_it,0.0,0.0,0.0,868.9378695390187,869.0378694658866,0.09999992686789483
3682,1,center,0,34,8,15,-1,-1,19,,,stim016_inanimate_boats_4.png,0.0,0.0,0.0,869.1378723184462,869.2378788281349,0.10000650968868285
3683,1,center,0,35,8,36,-1,-1,19,,,boat_4_lower,0.0,0.0,0.0,869.3378833874012,869.4378813637886,0.09999797638738528
3684,1,center,0,36,8,23,-1,-1,19,,,stim024_inanimate_tools_4.png,0.0,0.0,0.0,869.5378522772808,869.6378919451381,0.1000396678573452
3685,1,center,0,37,8,19,-1,-1,19,,,stim020_inanimate_tree_4.png,0.0,0.0,0.0,869.7378884586506,869.8378893607296,0.10000090207904577
3686,1,center,0,38,8,4,-1,-1,19,,,stim005_animate_bird_1.png,0.0,0.0,0.0,869.9378919695155,870.0378982353723,0.10000626585679129
3687,1,center,0,39,8,24,-1,-1,19,,,fish_1_lower,0.0,0.0,0.0,870.1379074270371,870.2379015024635,0.09999407542636618
3688,1,center,R,40,8,25,-1,-1,19,,,fish_2_lower_it,0.0,0.0,0.0,870.3378797302721,870.4379130590241,0.10003332875203341
3689,1,center,0,41,8,43,-1,-1,19,,,tree_8_upper_it,0.0,0.0,0.0,870.5379110354115,870.6379073050921,0.09999626968055964
3690,1,center,0,42,8,20,-1,-1,19,,,stim021_inanimate_tools_1.png,0.0,0.0,0.0,870.7379199100542,870.8379195930902,0.09999968303600326
3691,1,center,0,43,8,8,-1,-1,19,,,stim009_animate_face_1.png,1.0,0.49258611898403615,1.0,870.9379200075637,871.0378984792042,0.09997847164049745
3692,1,center,0,44,8,26,-1,-1,19,,,fish_3_upper,0.0,0.0,0.0,871.1379298574757,871.2379353919532,0.10000553447753191
3693,1,center,0,45,8,9,-1,-1,19,,,stim010_animate_face_2.png,0.0,0.0,0.0,871.337932880735,871.4379347580834,0.10000187734840438
3694,1,center,0,46,8,31,-1,-1,19,,,bird_5_upper_it,0.0,0.0,0.0,871.5379020144464,871.63794119464,0.10003918019356206
3695,1,center,0,47,8,47,-1,-1,19,,,tool_9_upper_it,0.0,0.0,0.0,871.7379479481606,871.8379468997591,0.09999895159853622
3696,1,center,0,48,8,2,-1,-1,19,,,stim003_animate_fish_3.png,0.0,0.0,0.0,871.9379341485328,872.0379523611045,0.10001821257174015
3697,1,center,0,49,8,18,-1,-1,19,,,stim019_inanimate_tree_3.png,0.0,0.0,0.0,872.1379410727532,872.237961723411,0.10002065065782517
3698,1,center,0,50,8,22,-1,-1,19,,,stim023_inanimate_tools_3.png,0.0,0.0,0.0,872.3379565302748,872.4379625523579,0.10000602208310738
3699,1,center,0,51,8,3,-1,-1,19,,,stim004_animate_fish_4.png,0.0,0.0,0.0,872.5379207877559,872.6379509469843,0.10003015922848135
3700,1,center,0,52,8,37,-1,-1,19,,,boat_5_lower_it,0.0,0.0,0.0,872.737974523392,872.8379746940336,0.10000017064157873
3701,1,center,0,53,8,5,-1,-1,19,,,stim006_animate_bird_2.png,0.0,0.0,0.0,872.9379770589876,873.0379757668125,0.09999870782485232
3702,1,center,0,54,8,28,-1,-1,19,,,bird_2_lower,0.0,0.0,0.0,873.1379856898566,873.2379870795994,0.1000013897428289
3703,1,center,0,55,8,12,-1,-1,19,,,stim013_inanimate_boats_1.png,0.0,0.0,0.0,873.3379955397686,873.4379932723241,0.09999773255549371
3704,1,center,0,56,8,14,-1,-1,19,,,stim015_inanimate_boats_3.png,0.0,0.0,0.0,873.5379975877586,873.6380019031931,0.1000043154344894
3705,1,center,0,57,8,11,-1,-1,19,,,stim012_animate_face_4.png,0.0,0.0,0.0,873.7379954910139,873.8379961493192,0.10000065830536187
3706,1,center,0,58,8,7,-1,-1,19,,,stim008_animate_bird_4.png,0.0,0.0,0.0,873.9380009523593,874.0380359877599,0.1000350354006514
3707,1,center,0,59,8,44,-1,-1,19,,,tool_6_lower,0.0,0.0,0.0,874.1380166536546,874.238022431964,0.10000577830942348
3708,1,center,0,60,8,40,-1,-1,19,,,tree_5_lower,0.0,0.0,0.0,874.3380152883474,874.438015458989,0.10000017064157873
3709,1,center,0,61,8,36,-1,-1,19,,,boat_4_lower,0.0,0.0,0.0,874.5380231877789,874.6380199451232,0.09999675734434277
3710,1,center,0,62,8,43,-1,-1,19,,,tree_8_upper_it,0.0,0.0,0.0,874.7380237728939,874.8380219931132,0.09999822021927685
3711,1,center,0,63,8,42,-1,-1,19,,,tree_7_upper,0.0,0.0,0.0,874.9380267961533,875.0380330620683,0.10000626591499895
3712,1,center,0,64,8,39,-1,-1,19,,,boat_7_upper_it,0.0,0.0,0.0,875.1380388403195,875.2380351100583,0.0999962697387673
3713,1,center,0,65,8,30,-1,-1,19,,,bird_4_upper,0.0,0.0,0.0,875.3380535664037,875.4380378894857,0.0999843230820261
3714,1,center,L,66,8,9,-1,-1,19,,,stim010_animate_face_2.png,0.0,0.0,0.0,875.5380434239632,875.6380453013116,0.10000187734840438
3715,1,center,0,67,8,45,-1,-1,19,,,tool_7_lower_it,0.0,0.0,0.0,875.7380513233948,875.8380529569113,0.10000163351651281
3716,1,center,0,68,8,8,-1,-1,19,,,stim009_animate_face_1.png,1.0,0.3922521731001325,1.0,875.9380582475569,876.0380571992137,0.09999895165674388
3717,1,center,0,69,8,16,-1,-1,19,,,stim017_inanimate_tree_1.png,0.0,0.0,0.0,876.1380663908203,876.2380453500664,0.09997895924607292
3718,1,center,0,70,8,13,-1,-1,19,,,stim014_inanimate_boats_2.png,0.0,0.0,0.0,876.3380667321617,876.4380710475962,0.1000043154344894
3719,1,center,0,71,8,33,-1,-1,19,,,face_4_lower_it,0.0,0.0,0.0,876.5380721934489,876.638359327917,0.10028713446808979
3720,1,center,0,72,8,23,-1,-1,19,,,stim024_inanimate_tools_4.png,0.0,0.0,0.0,876.7380766795832,876.8380756311817,0.09999895159853622
3721,1,center,0,73,8,1,-1,-1,19,,,stim002_animate_fish_2.png,0.0,0.0,0.0,876.9380789713468,877.0380827991758,0.10000382782891393
3722,1,center,0,74,8,27,-1,-1,19,,,fish_4_upper_it,0.0,0.0,0.0,877.1380912594032,877.2380892357323,0.09999797632917762
3723,1,center,0,75,8,6,-1,-1,19,,,stim007_animate_bird_3.png,0.0,0.0,0.0,877.3380959892529,877.4380790932919,0.09998310403898358
3724,1,center,0,76,8,10,-1,-1,19,,,stim011_animate_face_3.png,0.0,0.0,0.0,877.5380985249067,877.6381011336343,0.10000260872766376
3725,1,center,0,77,8,38,-1,-1,19,,,boat_6_upper,0.0,0.0,0.0,877.7381147138658,877.8381063512061,0.09999163734028116
3726,1,center,0,78,8,46,-1,-1,19,,,tool_8_upper,0.0,0.0,0.0,877.9381079847226,878.0381083991961,0.1000004144734703
3727,1,center,0,79,8,31,-1,-1,19,,,bird_5_upper_it,0.0,0.0,0.0,878.1381110079237,878.2381167862331,0.10000577830942348
3728,1,center,R,80,8,35,-1,-1,19,,,face_6_upper_it,0.0,0.0,0.0,878.3381206140621,878.4380944533041,0.09997383924201131
3729,1,center,0,81,8,25,-1,-1,19,,,fish_2_lower_it,0.0,0.0,0.0,878.5381292448728,878.6381260022172,0.09999675734434277
3730,1,center,0,82,8,19,-1,-1,19,,,stim020_inanimate_tree_4.png,0.0,0.0,0.0,878.738113007159,878.8381577949622,0.10004478780319914
3731,1,center,0,83,8,20,-1,-1,19,,,stim021_inanimate_tools_1.png,1.0,0.4925668580108322,1.0,878.9381394361262,879.0381335115526,0.09999407542636618
3732,1,center,0,84,8,41,-1,-1,19,,,tree_6_lower_it,0.0,0.0,0.0,879.1381375831552,879.2381560395588,0.10001845640363172
3733,1,center,0,85,8,15,-1,-1,19,,,stim016_inanimate_boats_4.png,0.0,0.0,0.0,879.3381330483244,879.4381324875867,0.09999943926231936
3734,1,center,0,86,8,34,-1,-1,19,,,face_5_upper,0.0,0.0,0.0,879.5381402163184,879.638146969839,0.10000675352057442
3735,1,center,0,87,8,24,-1,-1,19,,,fish_1_lower,0.0,0.0,0.0,879.738161037676,879.8381460921373,0.09998505446128547
3736,1,center,0,88,8,32,-1,-1,19,,,face_3_lower,0.0,0.0,0.0,879.938159184705,880.0381934886682,0.10003430396318436
3737,1,center,0,89,8,17,-1,-1,19,,,stim018_inanimate_tree_2.png,0.0,0.0,0.0,880.1381702536601,880.2381555519532,0.09998529829317704
3738,1,center,0,90,8,4,-1,-1,19,,,stim005_animate_bird_1.png,0.0,0.0,0.0,880.3381547473837,880.4381749104359,0.1000201630522497
3739,1,center,0,91,8,0,-1,-1,19,,,stim001_animate_fish_1.png,0.0,0.0,0.0,880.5381787382066,880.6381701317732,0.09999139356659725
3740,1,center,0,92,8,26,-1,-1,19,,,fish_3_upper,0.0,0.0,0.0,880.7381551862345,880.8381872959435,0.1000321097089909
3741,1,center,0,93,8,21,-1,-1,19,,,stim022_inanimate_tools_2.png,0.0,0.0,0.0,880.938185028499,881.0382029972388,0.10001796873984858
3742,1,center,0,94,8,29,-1,-1,19,,,bird_3_lower_it,0.0,0.0,0.0,881.1381956098485,881.2382021195372,0.10000650968868285
3743,1,center,0,95,8,47,-1,-1,19,,,tool_9_upper_it,0.0,0.0,0.0,881.338202290237,881.4381975847064,0.09999529446940869
3744,1,center,0,96,8,4,-1,-1,19,,,stim005_animate_bird_1.png,0.0,0.0,0.0,881.5382062887074,881.6381984136533,0.09999212494585663
3745,1,center,0,97,8,19,-1,-1,19,,,stim020_inanimate_tree_4.png,0.0,0.0,0.0,881.7382097995724,881.8382126521319,0.10000285255955532
3746,1,center,0,98,8,36,-1,-1,19,,,boat_4_lower,0.0,0.0,0.0,881.938215992297,882.0382049477194,0.09998895542230457
3747,1,center,0,99,8,32,-1,-1,19,,,face_3_lower,0.0,0.0,0.0,882.1382017050637,882.2382079709787,0.10000626591499895
3748,1,center,0,100,8,44,-1,-1,19,,,tool_6_lower,0.0,0.0,0.0,882.3382156997686,882.4382268418558,0.10001114208716899
3749,1,center,0,101,8,34,-1,-1,19,,,face_5_upper,0.0,0.0,0.0,882.5381914163008,882.6382186498377,0.10002723353682086
3750,1,center,0,102,8,38,-1,-1,19,,,boat_6_upper,0.0,0.0,0.0,882.7382251595263,882.8382465416216,0.10002138209529221
3751,1,center,0,103,8,42,-1,-1,19,,,tree_7_upper,0.0,0.0,0.0,882.938243298966,883.0382485896698,0.100005290703848
3752,1,center,0,104,8,27,-1,-1,19,,,fish_4_upper_it,0.0,0.0,0.0,883.1382470536628,883.2382474681363,0.1000004144734703
3753,1,center,0,105,8,28,-1,-1,19,,,bird_2_lower,0.0,0.0,0.0,883.3382566597429,883.4382526856498,0.09999602590687573
